record_id,player_id,team_name,player_role,map_played,match_type,kills,assists,deaths,accuracy_percent,reaction_time_ms,fatigue_index,performance_score,win_probability,match_outcome,mvp_award,player_name,player_country,kd,rating,team_id,map_id,match_type_id,map_type,active_duty,best_of,match_date,date_year,date_month,date_quarter,date_day_of_week
2281,121,GamerLegion,Rifler,Dust2,Semi-Final,14,16,11,41.92,187.96,0.42,49.76,0.91,Win,No,nawwk,Sweden,1.18,1.1,1,3,3,Bomb Defusal,1,3,29/11/2022,2022,11,4,Tuesday
2282,245,Secret,Rifler,Nuke,Final,19,10,6,50.62,212.49,0.23,65.01,1,Win,Yes,anarkez,Israel,1.11,1.07,4,4,2,Bomb Defusal,1,5,05/07/2022,2022,7,3,Tuesday
2283,118,Swole Patrol,Entry Fragger,Mirage,Playoff,15,11,7,44.45,227.96,0.23,53.93,1,Win,No,swag,United States,1.18,1.1,1,1,1,Bomb Defusal,1,3,25/03/2022,2022,3,1,Friday
2284,285,Signature,Rifler,Dust2,Semi-Final,17,5,10,47.76,242.41,0.07,52.18,1,Win,No,j9,Thailand,1.05,1.06,4,3,3,Bomb Defusal,1,3,08/01/2023,2023,1,1,Sunday
2285,377,FaZe,AWPer,Dust2,Qualifier,14,3,10,31.08,162.6,0.38,32.74,1,Loss,No,broky,Latvia,1.11,1.05,6,3,4,Bomb Defusal,1,1,26/10/2023,2023,10,4,Thursday
2286,487,Astralis,Entry Fragger,Nuke,Qualifier,12,8,11,25.56,217.56,0.61,27.68,0.8,Win,No,Xyp9x,Denmark,1.09,1.03,4,4,4,Bomb Defusal,1,1,27/01/2023,2023,1,1,Friday
2287,131,Royal Bandits,Rifler,Overpass,Final,19,4,9,38.89,215.73,0.75,44.95,0.86,Win,No,mini,Turkey,1.11,1.1,5,5,2,Bomb Defusal,0,5,19/11/2023,2023,11,4,Sunday
2288,110,Immortals,AWPer,Inferno,Qualifier,20,7,16,59.28,204.46,0.61,54.54,0.91,Win,No,HEN1,Brazil,1.22,1.1,2,2,4,Bomb Defusal,1,1,30/09/2023,2023,9,3,Saturday
2289,11,BIG,AWPer,Overpass,Final,13,6,8,31.16,239.72,0.02,39.38,0.92,Win,No,smooya,United Kingdom,1.26,1.18,1,5,2,Bomb Defusal,0,5,28/12/2023,2023,12,4,Thursday
2290,295,Secret fe,Rifler,Mirage,Qualifier,11,7,5,53.56,213.33,0.03,50.48,1,Win,No,Ant1ka,Russia,1.12,1.06,6,1,4,Bomb Defusal,1,1,21/10/2023,2023,10,4,Saturday
2291,479,Manatee,Rifler,Overpass,Playoff,16,3,9,28.95,240.47,0.03,40.18,1,Win,No,dipparn,Sweden,1.06,1.03,1,5,1,Bomb Defusal,0,3,07/05/2024,2024,5,2,Tuesday
2292,393,Andes,Entry Fragger,Dust2,Semi-Final,12,11,10,34.54,180.52,0.34,38.87,0.79,Win,No,FiReMaNNN,Chile,1.05,1.05,2,3,3,Bomb Defusal,1,3,10/11/2022,2022,11,4,Thursday
2293,385,NASR,Entry Fragger,Inferno,Qualifier,11,9,8,41.15,190.73,0.55,38.08,0.92,Win,No,k1tkat,United Arab Emirates,1.05,1.05,5,2,4,Bomb Defusal,1,1,05/08/2023,2023,8,3,Saturday
2294,162,Dignitas,Rifler,Dust2,Final,20,4,10,38.57,237.03,0.48,48.48,0.93,Win,No,k0nfig,Denmark,1.09,1.09,6,3,2,Bomb Defusal,1,5,14/06/2024,2024,6,2,Friday
2295,174,SK,AWPer,Inferno,Final,19,9,15,50.44,171.24,0.48,52.42,0.99,Win,No,fer,Brazil,1.11,1.09,4,2,2,Bomb Defusal,1,5,24/10/2022,2022,10,4,Monday
2296,305,Lucid Dream,Entry Fragger,Nuke,Group Stage,16,4,9,37.95,194.17,0.52,40.77,1,Win,No,JohnOlsen,Thailand,1.07,1.06,3,4,5,Bomb Defusal,1,1,29/05/2023,2023,5,2,Monday
2297,111,Beyond,Rifler,Nuke,Group Stage,18,5,11,38.97,258.28,0.75,41.98,0.88,Win,No,Olivia,Thailand,1.15,1.1,5,4,5,Bomb Defusal,1,1,22/04/2023,2023,4,2,Saturday
2298,421,Recon 5,Entry Fragger,Overpass,Playoff,13,2,8,48,229.19,0.99,34.1,0.76,Win,No,kobruh,United States,1.05,1.04,3,5,1,Bomb Defusal,0,3,19/09/2023,2023,9,3,Tuesday
2299,147,Heroic,Entry Fragger,Mirage,Qualifier,21,8,9,50.99,185.9,0.83,58.2,1,Win,No,JUGi,Denmark,1.18,1.09,4,1,4,Bomb Defusal,1,1,04/06/2022,2022,6,2,Saturday
2300,238,DBL PONEY,Rifler,Overpass,Group Stage,11,12,8,40.5,258.54,0.3,43.25,0.91,Win,No,Lucky,Denmark,1.13,1.07,4,5,5,Bomb Defusal,0,1,29/04/2023,2023,4,2,Saturday
2301,479,Manatee,Rifler,Overpass,Group Stage,23,5,10,45.32,212.7,0.14,62.26,1,Win,Yes,dipparn,Sweden,1.06,1.03,1,5,5,Bomb Defusal,0,1,08/11/2022,2022,11,4,Tuesday
2302,47,HellRaisers,IGL,Overpass,Group Stage,15,11,10,42.89,195.39,0.78,44.64,0.96,Win,No,woxic,Turkey,1.21,1.13,6,5,5,Bomb Defusal,0,1,24/05/2024,2024,5,2,Friday
2303,112,Singularity,IGL,Mirage,Qualifier,19,4,10,46.86,233.13,0.13,54.13,1,Win,No,zEptonL,Denmark,1.12,1.1,3,1,4,Bomb Defusal,1,1,05/05/2022,2022,5,2,Thursday
2304,447,4glory,Rifler,Mirage,Group Stage,18,8,10,43.44,163.74,0.46,51.12,0.85,Win,No,dEE,Serbia,1.07,1.04,3,1,5,Bomb Defusal,1,1,25/07/2023,2023,7,3,Tuesday
2305,192,VG.CyberZen,Rifler,Overpass,Semi-Final,9,6,10,29.86,233.16,0.99,19.03,0.56,Win,No,Savage,China,1.14,1.08,5,5,3,Bomb Defusal,0,3,15/07/2022,2022,7,3,Friday
2306,458,VG.CyberZen,IGL,Overpass,Final,9,7,17,50.43,266.96,0.71,26.12,0.82,Win,No,tb,China,1.07,1.03,1,5,2,Bomb Defusal,0,5,20/05/2023,2023,5,2,Saturday
2307,482,Rejected,Rifler,Mirage,Group Stage,22,6,2,55.64,242.16,0.47,71.12,1,Win,Yes,LEEROY,Chile,1.03,1.03,6,1,5,Bomb Defusal,1,1,28/10/2022,2022,10,4,Friday
2308,151,Swole Patrol,IGL,Nuke,Qualifier,13,8,10,47.58,222.3,0.57,42.09,0.93,Win,No,Cooper,United States,1.16,1.09,3,4,4,Bomb Defusal,1,1,08/04/2023,2023,4,2,Saturday
2309,242,Sprout,Rifler,Overpass,Qualifier,17,5,11,39.14,196.83,0.63,41.27,0.9,Win,No,slaxz-,Germany,1.13,1.07,4,5,4,Bomb Defusal,0,1,05/12/2023,2023,12,4,Tuesday
2310,66,Legacy,Entry Fragger,Mirage,Playoff,15,11,15,39.65,240.24,0.99,35.93,0.88,Win,No,deoxiDE,Australia,1.19,1.12,1,1,1,Bomb Defusal,1,3,13/11/2022,2022,11,4,Sunday
2311,356,Paquetá,Rifler,Mirage,Final,16,11,13,66.42,238.88,0.76,55.61,1,Win,No,KHTEX,Brazil,1.1,1.05,3,1,2,Bomb Defusal,1,5,17/06/2022,2022,6,2,Friday
2312,62,Legacy,Rifler,Inferno,Semi-Final,8,6,11,56.84,219.75,0.42,35.22,0.94,Loss,No,mattcd,Australia,1.21,1.12,1,2,3,Bomb Defusal,1,3,23/01/2024,2024,1,1,Tuesday
2313,322,Rise Nation,IGL,Dust2,Group Stage,16,9,7,41,204.22,0.22,52.3,0.99,Win,No,Ace,India,1.09,1.05,6,3,5,Bomb Defusal,1,1,09/06/2024,2024,6,2,Sunday
2314,69,nerdRage,Rifler,Overpass,Semi-Final,13,11,5,44.48,199.99,0.84,45.84,0.81,Win,No,jOELZ,Finland,1.17,1.12,2,5,3,Bomb Defusal,0,3,25/07/2022,2022,7,3,Monday
2315,229,Demolition Crew,Rifler,Inferno,Semi-Final,10,6,10,39.37,192.13,0.12,34.48,0.93,Win,No,ayken,Germany,1.09,1.07,2,2,3,Bomb Defusal,1,3,28/11/2023,2023,11,4,Tuesday
2316,201,GODSENT,Entry Fragger,Mirage,Semi-Final,14,6,14,50.39,221.92,0.53,39.89,1,Win,No,b4rtiN,Brazil,1.13,1.08,5,1,3,Bomb Defusal,1,3,26/06/2024,2024,6,2,Wednesday
2317,199,GGPR,Rifler,Overpass,Qualifier,12,8,11,65.91,253.21,0.55,48.45,1,Win,No,Inseaniac,Canada,1.11,1.08,6,5,4,Bomb Defusal,0,1,28/01/2023,2023,1,1,Saturday
2318,310,Invictus,AWPer,Inferno,Group Stage,12,12,15,44.83,221.16,0.52,38.21,0.99,Win,No,flying,China,1.07,1.06,3,2,5,Bomb Defusal,1,1,19/04/2022,2022,4,2,Tuesday
2319,117,Ghost,Rifler,Nuke,Semi-Final,13,8,16,33.71,244.66,0.65,28.36,0.67,Win,No,WARDELL,Canada,1.17,1.1,4,4,3,Bomb Defusal,1,3,14/05/2022,2022,5,2,Saturday
2320,333,Torpedo,AWPer,Dust2,Playoff,12,8,8,52.8,234.45,0.88,41.6,0.99,Win,No,atter,Sweden,1.06,1.05,2,3,1,Bomb Defusal,1,3,24/05/2023,2023,5,2,Wednesday
2321,267,Checkmate,Rifler,Mirage,Group Stage,16,12,6,39.49,209.89,0.82,49.55,0.78,Win,No,bLitz,Mongolia,1.06,1.06,5,1,5,Bomb Defusal,1,1,25/12/2022,2022,12,4,Sunday
2322,80,Natus Vincere,AWPer,Dust2,Qualifier,15,5,9,44.84,191.77,0.86,39.82,0.89,Win,No,GuardiaN,Slovakia,1.19,1.11,4,3,4,Bomb Defusal,1,1,28/11/2023,2023,11,4,Tuesday
2323,8,Spirit,AWPer,Nuke,Qualifier,11,8,14,34.11,268.42,0.67,26.36,0.7,Win,No,degster,Russia,1.31,1.19,1,4,4,Bomb Defusal,1,1,17/11/2023,2023,11,4,Friday
2324,397,DETONA,Rifler,Dust2,Group Stage,9,9,8,39.27,236.66,0.62,32.44,0.88,Win,No,nqz,Brazil,1.1,1.05,6,3,5,Bomb Defusal,1,1,09/07/2023,2023,7,3,Sunday
2325,294,Envy,Rifler,Dust2,Group Stage,11,6,9,41.22,174.75,0.14,38.21,0.97,Win,No,Happy,France,1.11,1.06,2,3,5,Bomb Defusal,1,1,19/06/2023,2023,6,2,Monday
2326,66,Legacy,Rifler,Nuke,Semi-Final,19,7,10,44.82,145.38,0.97,47.71,0.93,Win,No,deoxiDE,Australia,1.19,1.12,6,4,3,Bomb Defusal,1,3,09/03/2023,2023,3,1,Thursday
2327,356,Paquetá,Rifler,Overpass,Final,19,5,9,45.05,267.29,0.79,48.62,1,Win,No,KHTEX,Brazil,1.1,1.05,2,5,2,Bomb Defusal,0,5,31/07/2022,2022,7,3,Sunday
2328,16,Space Soldiers,AWPer,Overpass,Semi-Final,15,8,3,48.55,241.59,0.71,52.17,0.82,Win,No,XANTARES,Turkey,1.2,1.17,4,5,3,Bomb Defusal,0,3,14/08/2022,2022,8,3,Sunday
2329,151,Swole Patrol,Rifler,Nuke,Qualifier,20,5,13,54.13,248.66,0.05,58.56,1,Win,No,Cooper,United States,1.16,1.09,1,4,4,Bomb Defusal,1,1,14/08/2023,2023,8,3,Monday
2330,285,Signature,IGL,Overpass,Final,7,5,6,45.83,233.48,0.22,33.71,0.88,Win,No,j9,Thailand,1.05,1.06,4,5,2,Bomb Defusal,0,5,25/10/2022,2022,10,4,Tuesday
2331,444,Flash,Rifler,Mirage,Final,17,6,13,37.07,224.72,0.99,35.63,0.56,Win,No,LOVEYY,China,1.06,1.04,2,1,2,Bomb Defusal,1,5,24/10/2022,2022,10,4,Monday
2332,232,Keyd,AWPer,Nuke,Final,14,10,12,40.03,183.48,0.63,39.72,0.97,Win,No,cqntrl,Brazil,1.1,1.07,3,4,2,Bomb Defusal,1,5,01/07/2022,2022,7,3,Friday
2333,147,Heroic,Rifler,Mirage,Group Stage,14,8,7,52.74,182.13,0.96,45.77,0.98,Win,No,JUGi,Denmark,1.18,1.09,3,1,5,Bomb Defusal,1,1,06/02/2022,2022,2,1,Sunday
2334,78,New Identity,Rifler,Inferno,Playoff,22,7,18,35.94,235.29,0.1,49.97,1,Win,No,wrath,United States,1.13,1.12,1,2,1,Bomb Defusal,1,3,14/09/2023,2023,9,3,Thursday
2335,304,LDLC,IGL,Mirage,Final,19,7,11,41.88,193.5,0.2,52.94,1,Win,No,Maka,France,1.1,1.06,1,1,2,Bomb Defusal,1,5,11/09/2023,2023,9,3,Monday
2336,414,FURY,Entry Fragger,Mirage,Playoff,16,8,16,51.35,259.26,0.53,44.38,0.86,Win,No,oliff,Australia,1.05,1.04,2,1,1,Bomb Defusal,1,3,19/04/2023,2023,4,2,Wednesday
2337,157,Envy,Rifler,Overpass,Group Stage,14,9,13,56.35,194.5,0.61,46.07,0.86,Win,No,ScreaM,Belgium,1.13,1.09,6,5,5,Bomb Defusal,0,1,11/09/2023,2023,9,3,Monday
2338,47,HellRaisers,Rifler,Mirage,Qualifier,16,6,14,47.07,231.57,0.86,38.93,0.84,Win,No,woxic,Turkey,1.21,1.13,2,1,4,Bomb Defusal,1,1,15/06/2023,2023,6,2,Thursday
2339,439,GamerLegion,IGL,Mirage,Group Stage,15,4,11,50.68,211.97,0.95,38.84,0.84,Win,No,eraa,Sweden,1.06,1.04,1,1,5,Bomb Defusal,1,1,25/01/2024,2024,1,1,Thursday
2340,345,Renewal,IGL,Dust2,Qualifier,16,6,11,42.24,230.25,0.61,42.02,0.8,Win,No,nin9,Mongolia,1.1,1.05,5,3,4,Bomb Defusal,1,1,19/06/2022,2022,6,2,Sunday
2341,326,TheMongolz,Rifler,Inferno,Group Stage,9,7,11,55.48,258.56,0.25,39.24,0.82,Win,No,Zilkenberg,Mongolia,1.09,1.05,6,2,5,Bomb Defusal,1,1,11/05/2024,2024,5,2,Saturday
2342,315,Signature,Entry Fragger,Mirage,Semi-Final,12,7,14,34.31,242.8,0.29,31.26,0.85,Win,No,TOR,Thailand,1.09,1.06,6,1,3,Bomb Defusal,1,3,02/08/2023,2023,8,3,Wednesday
2343,45,Sinners,Rifler,Nuke,Group Stage,10,7,13,54.92,207.63,0.22,39.26,0.87,Win,No,oskar,Czech Republic,1.2,1.13,2,4,5,Bomb Defusal,1,1,14/06/2023,2023,6,2,Wednesday
2344,310,Invictus,Rifler,Mirage,Group Stage,14,7,8,35.79,163.29,0.41,40.79,0.74,Win,No,flying,China,1.07,1.06,3,1,5,Bomb Defusal,1,1,24/01/2023,2023,1,1,Tuesday
2345,383,HONORIS,Entry Fragger,Inferno,Playoff,21,6,6,37.23,234.39,0.6,54.61,1,Win,No,reiko,Poland,1.02,1.05,6,2,1,Bomb Defusal,1,3,04/11/2023,2023,11,4,Saturday
2346,298,ChocoCheck,Rifler,Dust2,Final,17,3,15,50.27,258.03,0.65,40.64,1,Win,No,XotiC,United States,1.1,1.06,1,3,2,Bomb Defusal,1,5,14/02/2023,2023,2,1,Tuesday
2347,176,AVANT,Entry Fragger,Overpass,Final,16,3,10,48.38,229.23,0.37,45.49,1,Win,No,HaZR,Australia,1.1,1.08,3,5,2,Bomb Defusal,0,5,08/08/2022,2022,8,3,Monday
2348,309,Cloud9,Entry Fragger,Inferno,Playoff,19,11,13,38.98,184.83,0.09,54.59,1,Win,No,Skadoodle,United States,1.15,1.06,2,2,1,Bomb Defusal,1,3,22/06/2022,2022,6,2,Wednesday
2349,102,Heretics,IGL,Mirage,Playoff,15,10,8,50.94,230.68,0.12,56.27,1,Win,No,Nivera,Belgium,1.18,1.11,3,1,1,Bomb Defusal,1,3,18/10/2023,2023,10,4,Wednesday
2350,131,Royal Bandits,IGL,Mirage,Final,21,6,12,42.81,250.86,0.99,47.51,0.91,Win,No,mini,Turkey,1.11,1.1,4,1,2,Bomb Defusal,1,5,05/09/2023,2023,9,3,Tuesday
2351,317,MIBR,AWPer,Mirage,Final,17,10,9,40.85,253.66,0.65,48.92,1,Win,No,chelo,Brazil,1.08,1.06,1,1,2,Bomb Defusal,1,5,11/05/2023,2023,5,2,Thursday
2352,93,Complexity,Rifler,Mirage,Semi-Final,8,7,13,34.12,226.93,0.18,25.26,0.84,Loss,No,poizon,Bulgaria,1.17,1.11,2,1,3,Bomb Defusal,1,3,03/03/2023,2023,3,1,Friday
2353,4,paiN,Rifler,Overpass,Final,17,7,9,52.75,172.91,0.06,57.77,1,Win,No,saffee,Brazil,1.37,1.24,3,5,2,Bomb Defusal,0,5,04/10/2023,2023,10,4,Wednesday
2354,116,ORDER,Rifler,Inferno,Final,17,7,7,48.61,244.88,0.26,55.7,1,Win,No,Vexite,Australia,1.12,1.1,4,2,2,Bomb Defusal,1,5,21/02/2023,2023,2,1,Tuesday
2355,215,Dignitas,Rifler,Dust2,Final,15,6,13,59.84,185.5,0.09,52.02,1,Win,No,hallzerk,Norway,1.11,1.07,1,3,2,Bomb Defusal,1,5,05/11/2022,2022,11,4,Saturday
2356,474,Entity,Rifler,Mirage,Qualifier,24,9,11,57.74,224.46,0.7,67.87,1,Win,Yes,Excali,India,1.06,1.03,5,1,4,Bomb Defusal,1,1,19/06/2024,2024,6,2,Wednesday
2357,225,Athletico,Rifler,Dust2,Qualifier,12,6,11,53.64,242.18,0.19,43.92,1,Win,No,InfrequeNt,Australia,1.12,1.07,1,3,4,Bomb Defusal,1,1,22/03/2024,2024,3,1,Friday
2358,16,Space Soldiers,IGL,Mirage,Qualifier,12,5,9,46.87,242.74,0.33,40.14,1,Win,No,XANTARES,Turkey,1.2,1.17,5,1,4,Bomb Defusal,1,1,08/01/2024,2024,1,1,Monday
2359,427,Big 5,Entry Fragger,Overpass,Playoff,6,12,14,37.99,271.78,0.97,19.3,0.66,Win,No,takbok,South Africa,1.1,1.04,1,5,1,Bomb Defusal,0,3,31/07/2023,2023,7,3,Monday
2360,363,ATK,Entry Fragger,Dust2,Playoff,13,8,9,35.03,235.4,0.62,36.31,0.84,Win,No,Domsterr,South Africa,1.1,1.05,6,3,1,Bomb Defusal,1,3,29/04/2023,2023,4,2,Saturday
2361,488,Limitless,IGL,Mirage,Qualifier,14,14,10,42.46,217.31,0.16,51.63,0.85,Win,No,LoWkii,France,1.04,1.03,2,1,4,Bomb Defusal,1,1,08/02/2024,2024,2,1,Thursday
2362,431,Smoke Criminals,IGL,Overpass,Final,12,9,5,34.94,231.17,0.57,39.77,0.88,Win,No,buue,Israel,1.06,1.04,3,5,2,Bomb Defusal,0,5,17/11/2023,2023,11,4,Friday
2363,345,Renewal,Entry Fragger,Dust2,Group Stage,8,12,10,48.19,168.28,0.66,35.49,0.91,Win,No,nin9,Mongolia,1.1,1.05,2,3,5,Bomb Defusal,1,1,25/06/2023,2023,6,2,Sunday
2364,38,Rooster,AWPer,Overpass,Semi-Final,12,3,14,45.86,216.5,0.18,34.13,0.83,Win,No,ju1ces,Australia,1.2,1.14,3,5,3,Bomb Defusal,0,3,24/10/2022,2022,10,4,Monday
2365,6,NAVI Junior,Rifler,Nuke,Playoff,12,8,5,47.29,285.95,0.24,48.24,0.93,Win,No,m0NESY,Russia,1.31,1.21,4,4,1,Bomb Defusal,1,3,07/08/2023,2023,8,3,Monday
2366,124,Fiend,Rifler,Overpass,Semi-Final,12,11,8,47.88,242.52,0.33,47.64,0.93,Win,No,h4rn,Bulgaria,1.19,1.1,2,5,3,Bomb Defusal,0,3,22/06/2024,2024,6,2,Saturday
2367,228,SK,Entry Fragger,Overpass,Semi-Final,19,9,10,37.62,203.75,0.81,47.71,0.93,Win,No,FalleN,Brazil,1.16,1.07,1,5,3,Bomb Defusal,0,3,30/01/2023,2023,1,1,Monday
2368,328,Virtus.pro,Rifler,Inferno,Qualifier,15,7,6,40.47,242.33,0.64,44.84,0.87,Win,No,Qikert,Kazakhstan,1.1,1.05,4,2,4,Bomb Defusal,1,1,25/12/2022,2022,12,4,Sunday
2369,100,NASR,IGL,Inferno,Playoff,16,11,9,39.57,200.46,0.32,50.58,1,Win,No,havoK,India,1.14,1.11,3,2,1,Bomb Defusal,1,3,11/02/2023,2023,2,1,Saturday
2370,83,Signature,IGL,Overpass,Final,11,6,5,42.46,190.19,0.1,43.23,0.81,Win,No,CigaretteS,Thailand,1.15,1.11,3,5,2,Bomb Defusal,0,5,11/02/2023,2023,2,1,Saturday
2371,428,Ground Zero,Rifler,Nuke,Playoff,18,4,13,38.92,234.63,0.87,37.76,0.91,Win,No,deStiny,Australia,1.02,1.04,2,4,1,Bomb Defusal,1,3,18/08/2023,2023,8,3,Friday
2372,43,Chiefs,Entry Fragger,Nuke,Group Stage,13,7,9,46.99,191.75,0.48,42.7,0.87,Win,No,Texta,Australia,1.16,1.13,3,4,5,Bomb Defusal,1,1,10/06/2023,2023,6,2,Saturday
2373,167,TheMongolz,Rifler,Mirage,Final,10,13,8,22.61,236.13,0.31,33.2,0.87,Win,No,Machinegun,Mongolia,1.09,1.09,5,1,2,Bomb Defusal,1,5,25/02/2023,2023,2,1,Saturday
2374,105,Entity,Entry Fragger,Dust2,Semi-Final,21,8,7,45.75,241.58,0.97,56.17,1,Win,No,DeathMakeR,India,1.13,1.11,5,3,3,Bomb Defusal,1,3,15/12/2022,2022,12,4,Thursday
2375,386,LowLandLions,Rifler,Nuke,Qualifier,14,8,16,49.31,186.37,0.72,37.45,0.8,Win,No,kajsk1ng,Netherlands,1.03,1.05,2,4,4,Bomb Defusal,1,1,26/09/2022,2022,9,3,Monday
2376,451,Infinity,IGL,Inferno,Semi-Final,20,13,13,56.18,249.1,0.13,66.79,1,Win,Yes,points,Colombia,1.05,1.04,3,2,3,Bomb Defusal,1,3,09/01/2024,2024,1,1,Tuesday
2377,172,TEAM5,Rifler,Inferno,Qualifier,19,10,14,49.29,232.43,0.99,48.74,0.92,Win,No,PALM1,Sweden,1.07,1.09,4,2,4,Bomb Defusal,1,1,20/04/2023,2023,4,2,Thursday
2378,430,Rogue Academy,IGL,Mirage,Semi-Final,26,9,17,34.48,260.05,0.08,60.44,1,Win,Yes,shadow,Sweden,1.09,1.04,6,1,3,Bomb Defusal,1,3,12/05/2024,2024,5,2,Sunday
2379,215,Dignitas,Rifler,Inferno,Playoff,18,8,10,48.47,192.8,0.99,48.34,0.89,Loss,No,hallzerk,Norway,1.11,1.07,6,2,1,Bomb Defusal,1,3,30/07/2022,2022,7,3,Saturday
2380,356,Paquetá,Rifler,Dust2,Semi-Final,12,10,4,63.06,225.35,0.35,58.03,0.95,Win,No,KHTEX,Brazil,1.1,1.05,2,3,3,Bomb Defusal,1,3,11/03/2023,2023,3,1,Saturday
2381,274,ViCi,IGL,Dust2,Qualifier,19,12,8,44.13,247.92,0.3,61.06,1,Win,Yes,JeXeN,China,1.1,1.06,6,3,4,Bomb Defusal,1,1,06/08/2022,2022,8,3,Saturday
2382,366,ATK,Entry Fragger,Dust2,Final,13,8,6,42.54,235.88,0.84,40.87,0.92,Win,No,motm,United States,1.07,1.05,2,3,2,Bomb Defusal,1,5,31/05/2023,2023,5,2,Wednesday
2383,214,Furious,IGL,Inferno,Group Stage,18,10,16,52.95,254.79,0.98,46.67,1,Win,No,meyern,Argentina,1.1,1.07,3,2,5,Bomb Defusal,1,1,05/03/2023,2023,3,1,Sunday
2384,365,fnatic,Entry Fragger,Nuke,Qualifier,13,8,12,46.46,155.82,0.88,36.43,0.87,Win,No,JW,Sweden,1.07,1.05,4,4,4,Bomb Defusal,1,1,01/02/2023,2023,2,1,Wednesday
2385,276,Chaos,Rifler,Inferno,Playoff,16,10,5,47.92,186.67,0.79,53.06,0.91,Win,No,leaf,United States,1.08,1.06,4,2,1,Bomb Defusal,1,3,07/01/2024,2024,1,1,Sunday
2386,69,nerdRage,AWPer,Inferno,Playoff,10,5,9,54.08,234.41,0.79,35.14,1,Win,No,jOELZ,Finland,1.17,1.12,2,2,1,Bomb Defusal,1,3,17/09/2023,2023,9,3,Sunday
2387,157,Envy,IGL,Inferno,Qualifier,14,7,8,41.46,253.76,0.07,47.03,0.95,Win,No,ScreaM,Belgium,1.13,1.09,4,2,4,Bomb Defusal,1,1,14/01/2022,2022,1,1,Friday
2388,417,Tainted Minds,Entry Fragger,Dust2,Group Stage,21,8,6,52.21,194.57,0.5,65.11,1,Win,Yes,zewsy,New Zealand,1.06,1.04,5,3,5,Bomb Defusal,1,1,26/06/2022,2022,6,2,Sunday
2389,410,Mineski,Entry Fragger,Nuke,Group Stage,14,8,19,48.61,190.76,0.02,41.1,1,Win,No,DubsteP,Philippines,1.07,1.04,4,4,5,Bomb Defusal,1,1,01/03/2024,2024,3,1,Friday
2390,58,Grayhound,IGL,Dust2,Qualifier,14,5,8,43.38,200.32,0.91,37.59,0.78,Win,No,erkaSt,Mongolia,1.17,1.12,5,3,4,Bomb Defusal,1,1,13/05/2023,2023,5,2,Saturday
2391,441,Lemondogs,IGL,Nuke,Qualifier,21,9,13,46.74,272.76,0.39,57.47,1,Win,No,Delpan,Sweden,1.05,1.04,1,4,4,Bomb Defusal,1,1,19/08/2022,2022,8,3,Friday
2392,403,K23,Rifler,Inferno,Semi-Final,23,13,12,49.46,241.54,0.79,63.83,1,Win,Yes,n0rb3r7,Russia,1.04,1.04,1,2,3,Bomb Defusal,1,3,29/04/2024,2024,4,2,Monday
2393,161,River Plate,IGL,Overpass,Qualifier,16,5,8,40.28,220.69,0.42,44.94,0.86,Win,No,minimal,Argentina,1.14,1.09,5,5,4,Bomb Defusal,0,1,10/02/2022,2022,2,1,Thursday
2394,297,KOVA,Entry Fragger,Inferno,Final,19,8,4,42.97,199.46,0.36,59.88,1,Win,No,Derkeps,Finland,1.04,1.06,3,2,2,Bomb Defusal,1,5,13/04/2023,2023,4,2,Thursday
2395,378,Locastic,AWPer,Overpass,Final,6,9,10,39.61,216.4,0.86,22.2,0.76,Win,No,NyX,Croatia,1.03,1.05,5,5,2,Bomb Defusal,0,5,06/01/2024,2024,1,1,Saturday
2396,198,Bravado,IGL,Dust2,Group Stage,10,13,8,49.6,243,0.58,44,1,Win,No,Detrony,South Africa,1.13,1.08,4,3,5,Bomb Defusal,1,1,29/06/2023,2023,6,2,Thursday
2397,166,GORILLAZ,IGL,Inferno,Group Stage,17,5,13,52.02,198.71,0.05,51.51,1,Win,No,ritchiEE,Belgium,1.13,1.09,4,2,5,Bomb Defusal,1,1,21/03/2022,2022,3,1,Monday
2398,203,Complexity,Rifler,Mirage,Final,16,9,9,46.76,198.59,0.3,52.38,1,Win,No,ShahZaM,United States,1.13,1.08,1,1,2,Bomb Defusal,1,5,08/09/2023,2023,9,3,Friday
2399,413,GamerLegion,Rifler,Overpass,Group Stage,15,6,12,45.46,296.07,0.97,37.03,0.87,Win,No,iM,Romania,1.04,1.04,4,5,5,Bomb Defusal,0,1,16/01/2024,2024,1,1,Tuesday
2400,388,Swole Patrol,Entry Fragger,Nuke,Final,16,14,10,36.63,234.47,0.57,48.61,1,Win,No,Zellsis,United States,1.07,1.05,3,4,2,Bomb Defusal,1,5,17/03/2022,2022,3,1,Thursday
2401,3,1WIN,Rifler,Dust2,Playoff,15,11,8,34.04,260.93,0.53,44.72,0.83,Win,No,deko,Russia,1.42,1.24,1,3,1,Bomb Defusal,1,3,28/02/2022,2022,2,1,Monday
2402,313,ENCE,Rifler,Dust2,Qualifier,22,6,10,58.96,194.49,0.64,63.08,1,Win,Yes,suNny,Finland,1.07,1.06,4,3,4,Bomb Defusal,1,1,27/11/2023,2023,11,4,Monday
2403,172,TEAM5,Entry Fragger,Nuke,Playoff,12,9,16,56.18,164.25,0.11,43.99,1,Win,No,PALM1,Sweden,1.07,1.09,3,4,1,Bomb Defusal,1,3,03/04/2022,2022,4,2,Sunday
